game_pk,date,sp_fip_diff,sp_whip_diff,sp_k_rate_diff,sp_last5_fip_diff,bullpen_score_diff,ops_14d_diff,ops_vs_hand_diff,rpg_14d_diff,home_field,park_factor,home_won
823232,2026-04-24,1.04,0.32,-0.0209999999999999,-0.7599999999999998,-17.200000000000003,-0.019,0.032,-0.4199999999999999,1,95,0
824851,2026-04-25,0.1600000000000001,-0.02,-0.102,-1.87,19.4,0.137,-0.0709999999999999,1.85,1,100,0
823070,2026-04-25,1.7200000000000002,0.4599999999999999,-0.0279999999999999,0.9300000000000002,-20.0,-0.063,0.0919999999999999,0.0999999999999996,1,99,0
822826,2026-04-25,-1.5700000000000005,-0.4599999999999999,0.031,-2.79,2.700000000000003,-0.018,-0.02,-0.5999999999999996,1,101,1
823229,2026-04-25,0.5899999999999999,0.1299999999999999,-0.062,1.92,-22.0,-0.1059999999999999,0.025,-1.33,1,95,1
822989,2026-04-25,-2.19,-0.05,0.0819999999999999,-2.0,21.8,-0.02,0.04,-0.25,1,96,1
824613,2026-04-25,0.5199999999999996,-0.01,-0.0579999999999999,1.41,5.600000000000001,0.141,-0.072,0.5,1,99,0
825093,2026-04-25,-1.6000000000000003,0.08,0.0,0.5900000000000007,12.199999999999989,0.066,0.013,0.6299999999999999,1,103,0
822910,2026-04-25,-1.7999999999999998,-0.01,0.0559999999999999,-4.770000000000001,-3.299999999999997,-0.043,-0.055,-0.4699999999999997,1,102,1
824121,2026-04-25,2.0200000000000005,0.0699999999999998,0.0849999999999999,1.92,-12.9,-0.1069999999999999,-0.01,-1.3100000000000005,1,104,1
824203,2026-04-25,1.2599999999999998,0.4100000000000001,-0.08,0.2299999999999995,-20.9,-0.0979999999999999,-0.022,-1.6100000000000003,1,100,0
823799,2026-04-25,-2.28,-0.6000000000000001,0.214,-6.31,1.8000000000000045,-0.1039999999999999,-0.005,-1.37,1,99,0
824527,2026-04-25,2.0600000000000005,0.04,-0.0839999999999999,1.93,-20.9,-0.069,-0.017,0.3399999999999998,1,106,1
823960,2026-04-25,-0.3399999999999998,-0.1299999999999999,0.0659999999999999,-2.93,8.300000000000004,-0.129,0.082,-2.39,1,98,1
824933,2026-04-25,0.3599999999999999,0.2899999999999999,-0.064,2.27,3.1999999999999886,0.145,0.054,2.46,1,101,0
824852,2026-04-26,-0.29,0.25,0.006,-0.0099999999999997,9.0,0.0609999999999999,-0.014,0.6900000000000004,1,100,0
824934,2026-04-26,-1.6799999999999995,-0.4199999999999999,0.0579999999999999,-2.72,8.0,0.1529999999999999,0.0779999999999999,2.53,1,101,1
822824,2026-04-26,0.0700000000000002,0.08,-0.033,1.4900000000000002,4.1000000000000085,-0.003,0.022,-0.29,1,101,1
824528,2026-04-26,0.1499999999999999,0.4099999999999999,0.0099999999999999,2.3200000000000003,-17.4,-0.046,-0.017,0.8100000000000005,1,106,0
823635,2026-04-26,-1.6499999999999997,-0.3700000000000001,0.168,1.2599999999999998,8.899999999999999,-0.166,-0.0889999999999999,-1.44,1,97,0
823637,2026-04-26,2.640000000000001,0.5799999999999998,-0.003,5.619999999999999,8.899999999999999,-0.166,-0.0839999999999999,-1.44,1,97,0
822991,2026-04-26,-1.63,-0.5299999999999998,0.108,-5.51,-0.5,0.031,0.0,0.33,1,96,1
824612,2026-04-26,-1.2499999999999996,0.1599999999999999,-0.031,0.5699999999999998,23.700000000000003,0.163,-0.026,0.54,1,99,0
824202,2026-04-26,-4.57,-0.1200000000000001,0.117,-3.16,-5.200000000000003,-0.17,-0.034,-2.2300000000000004,1,100,1
823797,2026-04-26,-0.7799999999999998,-0.3599999999999999,0.1119999999999999,-1.0500000000000005,22.1,-0.0899999999999999,0.0709999999999999,-1.3499999999999996,1,99,1
823068,2026-04-26,0.5500000000000003,0.09,-0.0749999999999999,0.9800000000000004,-5.799999999999997,-0.034,-0.018,0.54,1,99,0
822911,2026-04-26,0.2999999999999998,0.25,-0.03,1.6599999999999997,-6.199999999999989,0.0,-0.054,0.2299999999999995,1,102,0
825094,2026-04-26,1.0300000000000002,0.05,-0.035,-1.16,3.3999999999999915,0.091,0.013,1.0,1,103,1
823230,2026-04-26,-0.31,0.1699999999999999,-0.007,1.4899999999999998,-28.800000000000004,-0.0589999999999999,0.032,-1.08,1,95,1
824122,2026-04-26,0.75,0.3500000000000001,-0.0839999999999999,2.8200000000000003,-23.099999999999994,-0.053,-0.0299999999999999,-0.33,1,104,1
823959,2026-04-26,-1.08,-0.05,-0.0829999999999999,-3.1500000000000004,23.40000000000001,-0.148,0.004,-2.0,1,98,1
824446,2026-04-27,-2.35,-0.27,0.077,-2.1300000000000003,17.900000000000006,-0.033,0.0259999999999999,-0.5499999999999998,1,97,0
823395,2026-04-27,0.5699999999999998,0.27,0.0599999999999999,-1.4500000000000002,24.7,-0.063,0.04,0.3899999999999997,1,99,0
822825,2026-04-27,-0.4599999999999999,0.02,0.118,-0.4900000000000002,-8.700000000000003,0.0339999999999999,-0.025,0.1899999999999995,1,101,0
823719,2026-04-27,-0.5099999999999998,-0.0299999999999998,0.0169999999999999,1.37,-14.0,-0.074,0.0979999999999999,0.1899999999999995,1,102,1
824609,2026-04-27,0.25,-0.1600000000000001,0.0169999999999999,-5.010000000000001,14.9,0.0299999999999999,0.009,0.25,1,99,1
822906,2026-04-27,1.8200000000000005,0.3799999999999999,0.0279999999999999,2.41,2.0999999999999943,-0.162,-0.05,-2.08,1,102,0
823311,2026-04-27,2.12,0.03,-0.125,2.1,18.10000000000001,-0.201,-0.0849999999999999,-1.93,1,95,1
823961,2026-04-27,-1.5799999999999996,-0.82,0.063,-4.45,7.600000000000008,0.071,0.103,0.5600000000000005,1,98,1
824447,2026-04-28,1.13,0.02,0.061,0.1599999999999992,35.0,-0.044,-0.0559999999999999,-0.92,1,97,0
824849,2026-04-28,-0.8800000000000008,0.0499999999999998,-0.0579999999999999,-3.73,2.0,-0.048,0.019,0.0,1,100,1
824526,2026-04-28,-2.45,-0.6799999999999999,0.122,-5.06,-15.4,0.026,-0.001,1.25,1,106,1
823390,2026-04-28,-1.5699999999999998,-0.49,0.083,-1.37,10.599999999999994,-0.1059999999999999,0.033,-0.7699999999999996,1,99,0
823473,2026-04-28,-1.5599999999999996,-0.2299999999999999,0.037,-1.6599999999999997,26.2,-0.1029999999999999,-0.017,-0.8300000000000001,1,102,1
822823,2026-04-28,0.5,0.1999999999999999,-0.017,1.4900000000000002,17.700000000000003,0.011,-0.025,-0.0700000000000002,1,101,1
823636,2026-04-28,-2.91,-0.25,0.0739999999999999,-1.37,10.599999999999994,-0.05,-0.0659999999999999,-2.04,1,97,1
824931,2026-04-28,1.42,0.08,-0.057,1.86,29.0,-0.0089999999999998,0.058,1.2300000000000004,1,101,1
823716,2026-04-28,-0.8999999999999999,-0.03,0.011,1.0,-31.0,-0.055,-0.008,0.1699999999999999,1,102,0
824610,2026-04-28,-0.98,-0.04,-0.007,1.1399999999999997,12.800000000000004,0.022,0.005,0.6900000000000004,1,99,1
823798,2026-04-28,-2.07,-0.2099999999999999,0.0539999999999999,-3.05,2.200000000000003,-0.2249999999999999,0.0889999999999999,-1.7699999999999996,1,99,1
822908,2026-04-28,1.2600000000000002,0.0799999999999999,0.0149999999999999,0.29,2.0999999999999943,-0.156,-0.066,-2.0000000000000004,1,102,0
825017,2026-04-28,1.7499999999999996,0.24,-0.087,2.37,23.1,0.005,0.062,-0.6699999999999999,1,96,0
823310,2026-04-28,-1.6900000000000004,-0.0599999999999998,-0.0109999999999999,-4.75,9.700000000000005,-0.166,-0.0719999999999999,-1.5499999999999998,1,95,0
823956,2026-04-28,-1.4300000000000002,-0.4600000000000001,0.11,-3.94,8.200000000000003,0.0839999999999999,0.103,1.1399999999999997,1,98,0
824445,2026-04-29,0.7800000000000002,0.22,0.0139999999999999,1.35,12.200000000000005,-0.0349999999999999,-0.0559999999999999,-0.77,1,97,1
824608,2026-04-29,2.16,-0.1700000000000001,-0.08,1.33,10.1,0.0809999999999999,0.051,1.08,1,99,1
823717,2026-04-29,0.7999999999999998,0.03,0.046,0.8799999999999999,-25.300000000000004,-0.125,-0.008,-0.71,1,102,0
822907,2026-04-29,-0.29,-0.6800000000000002,0.135,0.6500000000000004,20.8,-0.154,-0.066,-2.08,1,102,1
822821,2026-04-29,1.91,-0.1799999999999999,0.004,-6.31,15.9,-0.008,-0.017,-0.5300000000000002,1,101,1
823958,2026-04-29,-0.8900000000000006,-0.39,0.155,-2.14,5.100000000000001,0.0849999999999999,0.103,1.3100000000000005,1,98,0
823312,2026-04-29,-1.1500000000000004,0.4099999999999999,-0.0059999999999999,0.3899999999999988,4.299999999999997,-0.167,-0.0719999999999999,-1.4800000000000004,1,95,0
824525,2026-04-29,0.79,0.2899999999999998,0.0169999999999999,-0.5099999999999998,-7.700000000000003,0.061,0.0209999999999999,1.98,1,106,0
823392,2026-04-29,0.3499999999999996,0.1799999999999999,0.033,0.92,6.700000000000003,-0.0999999999999999,0.033,-0.96,1,99,0
823633,2026-04-29,0.3399999999999998,0.24,-0.0489999999999999,2.4799999999999995,7.099999999999994,0.012,-0.128,-1.02,1,97,0
824930,2026-04-29,2.72,0.3600000000000001,-0.065,2.41,26.300000000000004,0.0,0.022,1.1500000000000004,1,101,1
823796,2026-04-29,1.4699999999999998,0.25,0.039,1.89,-4.1000000000000085,-0.181,0.0269999999999999,-1.0700000000000005,1,99,0
825015,2026-04-29,0.5,0.3,0.0519999999999999,-0.6600000000000001,19.9,-0.027,0.045,-1.0,1,96,1
824929,2026-04-30,-0.5800000000000001,-0.2100000000000002,0.016,1.5099999999999998,18.700000000000003,-0.009,0.022,0.9000000000000004,1,101,0
824848,2026-04-30,0.8600000000000003,0.4199999999999999,-0.081,0.2000000000000001,16.6,-0.038,0.019,0.3700000000000001,1,100,1
824850,2026-04-30,-0.9700000000000006,-0.28,-0.0839999999999999,-4.33,16.6,-0.038,0.019,0.3700000000000001,1,100,0
823391,2026-04-30,-1.6799999999999995,-0.4499999999999998,0.0439999999999999,-2.9399999999999995,7.0,-0.0829999999999999,0.033,-0.7999999999999998,1,99,0
823472,2026-04-30,-0.8299999999999996,-0.0599999999999998,0.0789999999999999,-0.1299999999999999,34.5,-0.058,-0.017,-0.4599999999999999,1,102,1
823471,2026-04-30,-1.5700000000000005,-0.52,0.087,-3.43,34.5,-0.058,-0.017,-0.4599999999999999,1,102,1
824524,2026-04-30,-0.0499999999999998,-0.4400000000000001,-0.0059999999999999,-1.3200000000000005,-16.099999999999994,-0.023,0.0209999999999999,0.5599999999999996,1,106,1
823634,2026-04-30,-1.2300000000000004,0.05,0.083,-3.01,14.799999999999995,-0.022,-0.0659999999999999,-2.1,1,97,0
823795,2026-04-30,1.0399999999999996,-0.04,-0.033,0.8900000000000001,5.0,-0.1939999999999999,0.0889999999999999,-0.8700000000000001,1,99,1
825016,2026-04-30,1.96,0.1100000000000001,-0.0169999999999999,5.510000000000001,26.2,-0.017,0.0869999999999999,-1.16,1,96,1
823714,2026-04-30,1.7599999999999998,0.1899999999999999,-0.0819999999999999,2.62,-27.0,-0.0219999999999999,0.011,-0.4800000000000004,1,102,1
824686,2026-05-01,-0.0099999999999997,-0.07,0.023,-0.2000000000000001,-0.7000000000000028,0.0519999999999999,0.0599999999999999,0.5,1,100,1
824287,2026-05-01,0.4399999999999995,0.26,-0.001,0.1200000000000001,-30.300000000000004,0.103,-0.003,1.29,1,98,0
823389,2026-05-01,-2.1800000000000006,-0.27,0.0129999999999999,1.5499999999999998,24.8,-0.14,0.059,-1.29,1,99,1
822744,2026-05-01,2.55,0.6100000000000001,-0.144,4.55,-27.000000000000007,-0.008,-0.021,-0.5199999999999996,1,100,0
823557,2026-05-01,-2.46,-0.05,0.098,-2.08,11.299999999999995,0.0879999999999999,0.05,0.08,1,99,1
824772,2026-05-01,-1.81,-0.08,-0.063,-1.9499999999999995,12.299999999999995,-0.128,-0.0539999999999999,-1.54,1,107,1
822990,2026-05-01,-2.48,-0.2199999999999999,0.036,-2.68,40.8,-0.0349999999999999,-0.0359999999999999,0.0,1,96,1
823877,2026-05-01,1.27,0.41,0.009,1.5499999999999998,-2.200000000000003,0.022,0.005,0.3799999999999999,1,96,0
823713,2026-05-01,1.75,0.4099999999999999,-0.044,4.48,-27.0,-0.0179999999999999,-0.028,-0.2300000000000004,1,102,0
823066,2026-05-01,0.71,0.3,-0.056,-0.1699999999999999,-48.3,0.036,-0.012,1.0,1,99,1
824366,2026-05-01,0.08,0.1699999999999999,-0.0959999999999999,0.4000000000000003,-30.800000000000004,-0.004,0.012,-0.6900000000000004,1,112,0
824041,2026-05-01,0.3199999999999998,0.0,-0.051,0.06,-6.099999999999994,0.0609999999999999,0.0509999999999999,0.33,1,101,0
825012,2026-05-01,-0.6900000000000004,-0.33,0.0,-2.69,-23.0,0.118,0.0839999999999999,0.75,1,96,0
823309,2026-05-01,1.8800000000000008,0.1099999999999998,-0.048,-0.9700000000000006,-6.400000000000006,-0.1659999999999999,-0.0829999999999999,-1.2999999999999998,1,95,0
823146,2026-05-01,-2.9200000000000004,-0.3799999999999999,-0.0579999999999999,-1.48,41.7,-0.003,-0.0659999999999999,-0.4100000000000001,1,92,0
823554,2026-05-02,-0.2699999999999996,-0.4000000000000001,0.04,1.0499999999999998,13.200000000000005,0.135,0.0899999999999999,0.6600000000000001,1,99,1
823715,2026-05-02,1.37,0.1600000000000001,-0.128,2.35,-29.700000000000003,-0.016,0.0759999999999999,-0.3799999999999999,1,102,0
824685,2026-05-02,-0.8100000000000005,-0.1799999999999999,0.066,1.3200000000000005,-1.5,0.0239999999999999,-0.022,0.1299999999999999,1,100,1
825014,2026-05-02,2.04,0.4400000000000001,-0.036,4.859999999999999,-20.9,0.1130000000000001,0.047,0.6699999999999999,1,96,0
823388,2026-05-02,-0.25,0.03,0.009,-2.0,29.4,-0.1099999999999999,0.061,-0.9000000000000004,1,99,1
822746,2026-05-02,1.5399999999999996,0.01,-0.0689999999999999,0.0100000000000002,-27.000000000000007,-0.044,0.103,-0.75,1,100,0
824771,2026-05-02,1.1800000000000002,0.1,-0.003,1.21,4.899999999999999,-0.1029999999999999,-0.0539999999999999,-1.14,1,107,0
823876,2026-05-02,-1.9000000000000004,-0.47,0.094,-2.24,7.800000000000004,-0.003,0.005,-0.08,1,96,1
822988,2026-05-02,1.56,0.07,-0.039,-0.9099999999999996,17.799999999999997,0.041,0.003,1.0,1,96,1
823067,2026-05-02,-0.3399999999999998,-0.2199999999999999,-0.0719999999999999,1.98,-34.9,0.077,-0.078,1.2400000000000002,1,99,1
824284,2026-05-02,-0.4499999999999997,-0.3899999999999999,-0.0159999999999999,-1.2599999999999998,-12.699999999999996,0.14,0.022,1.5999999999999996,1,98,1
824365,2026-05-02,0.8899999999999997,0.3499999999999998,-0.1169999999999999,15.93,-30.800000000000004,0.035,-0.0599999999999999,-0.2299999999999995,1,112,0
823308,2026-05-02,0.3100000000000005,-0.07,-0.023,2.3500000000000005,-6.400000000000006,-0.136,-0.0699999999999999,-1.0300000000000002,1,95,0
824042,2026-05-02,-0.8700000000000001,-0.1399999999999999,0.0039999999999999,-4.2700000000000005,23.4,0.031,0.0559999999999999,-0.0899999999999998,1,101,1
823144,2026-05-02,0.2299999999999999,-0.33,0.0419999999999999,-0.6900000000000004,40.89999999999999,-0.011,0.04,-0.33,1,92,0
823711,2026-05-03,-0.69,-0.26,0.04,-1.8600000000000003,-39.5,-0.0489999999999999,0.011,-1.0700000000000005,1,102,1
824769,2026-05-03,-2.2700000000000005,-0.5800000000000001,0.0129999999999999,-0.6800000000000002,28.3,-0.1099999999999999,-0.0539999999999999,-1.0699999999999998,1,107,0
823387,2026-05-03,-0.0699999999999998,0.08,-0.0359999999999999,0.92,30.8,-0.065,0.061,-0.29,1,99,1
823555,2026-05-03,-3.67,-0.5800000000000001,0.0829999999999999,-3.49,14.6,0.134,0.0899999999999999,0.1699999999999999,1,99,1
822742,2026-05-03,3.3599999999999994,0.4399999999999999,-0.175,1.2599999999999998,-27.000000000000007,-0.038,0.041,-1.04,1,100,1
822987,2026-05-03,0.79,-0.1799999999999999,-0.05,0.5500000000000007,18.6,0.063,0.023,1.25,1,96,1
823875,2026-05-03,1.6399999999999997,0.3499999999999998,-0.081,2.68,-2.200000000000003,0.0469999999999999,0.012,0.1600000000000001,1,96,0
823065,2026-05-03,-0.4899999999999997,0.1299999999999999,0.07,-1.44,-37.8,0.0699999999999999,-0.085,1.0,1,99,0
824687,2026-05-03,-3.64,-0.2199999999999999,0.174,-2.05,-2.0999999999999943,0.0569999999999999,-0.022,0.5100000000000007,1,100,1
824364,2026-05-03,0.25,0.3399999999999998,-0.103,0.71,-40.0,-0.01,0.012,-0.9299999999999996,1,112,0
825013,2026-05-03,2.1499999999999995,0.3799999999999999,-0.097,2.86,-33.8,0.063,0.0839999999999999,-0.25,1,96,1
824043,2026-05-03,1.7700000000000005,0.48,-0.0499999999999999,6.760000000000001,-17.099999999999994,0.051,0.0509999999999999,0.08,1,101,0
823145,2026-05-03,0.5299999999999998,0.1499999999999999,-0.0279999999999999,-0.0499999999999998,61.6,-0.0269999999999999,-0.0659999999999999,-0.6699999999999999,1,92,0
823307,2026-05-03,0.3099999999999996,0.1500000000000001,0.063,1.5700000000000005,-4.299999999999997,-0.133,-0.0829999999999999,-1.2300000000000004,1,95,1
824285,2026-05-03,-0.7000000000000002,0.0,-0.0289999999999999,-4.98,-7.299999999999997,0.1769999999999999,0.006,1.85,1,98,1
824363,2026-05-04,1.8200000000000005,0.4000000000000001,-0.093,-1.2000000000000002,-13.099999999999994,0.124,0.0839999999999999,0.8600000000000003,1,112,0
824283,2026-05-04,0.75,0.3299999999999998,-0.047,-3.08,4.699999999999996,0.1050000000000001,-0.05,1.15,1,98,0
822984,2026-05-04,-3.3600000000000003,-0.33,-0.013,-0.29,-25.3,-0.0359999999999999,-0.0479999999999999,-0.9500000000000002,1,96,1
823874,2026-05-04,-0.3999999999999994,-0.1699999999999999,-0.061,1.12,-21.599999999999994,0.0279999999999999,0.005,-0.4799999999999995,1,96,0
823552,2026-05-04,-1.6999999999999995,-0.4799999999999998,0.088,0.3399999999999998,5.700000000000003,0.144,0.015,0.5800000000000001,1,99,1
824684,2026-05-04,-0.9500000000000002,0.4199999999999999,0.15,1.5499999999999998,30.700000000000003,0.0489999999999999,0.025,0.3700000000000001,1,100,1
824120,2026-05-04,-0.7300000000000004,-0.01,-0.0199999999999999,0.3200000000000003,-28.9,0.0949999999999999,0.0239999999999999,1.5,1,104,1
823064,2026-05-04,0.7399999999999998,0.29,-0.011,1.5,-22.599999999999994,0.0809999999999999,-0.028,-0.6500000000000004,1,99,1
824201,2026-05-04,0.29,0.09,-0.031,7.23,-31.099999999999994,0.12,-0.011,0.5999999999999996,1,100,0
824039,2026-05-04,0.98,0.04,0.007,-1.1399999999999997,-17.599999999999994,-0.0979999999999999,-0.005,-1.59,1,101,0
823143,2026-05-04,-1.3600000000000003,-0.31,0.069,-3.0700000000000003,8.899999999999999,-0.0829999999999999,-0.006,-1.96,1,92,1
823228,2026-05-04,-0.5999999999999996,-0.03,0.037,-0.9399999999999996,4.800000000000004,-0.0929999999999999,0.0799999999999999,-1.87,1,95,1
824281,2026-05-05,0.1100000000000003,0.29,-0.1009999999999999,-8.4,34.7,0.0859999999999999,-0.05,1.2299999999999995,1,98,0
822986,2026-05-05,-0.1800000000000001,-0.15,0.027,-1.5799999999999998,-43.3,-0.006,0.011,-0.3099999999999996,1,96,1
823469,2026-05-05,-2.3199999999999994,-0.3799999999999999,0.0499999999999999,-1.99,14.099999999999994,-0.1449999999999999,-0.068,-0.4200000000000008,1,102,1
823873,2026-05-05,-0.6299999999999999,-0.4099999999999999,0.034,0.7299999999999995,-4.199999999999996,-0.0649999999999999,-0.045,-1.33,1,96,0
822743,2026-05-05,-0.7799999999999998,0.0499999999999998,-0.014,-2.3999999999999995,-0.7999999999999972,-0.0459999999999999,-0.003,0.5,1,100,0
823553,2026-05-05,1.38,0.8600000000000001,-0.1979999999999999,1.2000000000000002,-8.299999999999997,0.246,0.066,3.39,1,99,1
824682,2026-05-05,1.5200000000000005,-0.1099999999999998,0.0369999999999999,3.380000000000001,17.5,0.0459999999999999,0.034,0.54,1,100,1
824119,2026-05-05,-0.1,-0.07,-0.1149999999999999,-0.6699999999999999,-27.500000000000007,0.1039999999999999,0.0239999999999999,1.58,1,104,1
824200,2026-05-05,1.2399999999999998,0.37,-0.056,2.54,-31.8,0.1039999999999999,-0.077,0.3999999999999999,1,100,1
824040,2026-05-05,-1.9799999999999995,-0.1199999999999998,0.015,-2.33,-9.699999999999996,-0.121,-0.051,-1.8100000000000005,1,101,1
825092,2026-05-05,-0.4500000000000002,-0.1499999999999999,-0.047,-0.8799999999999999,10.599999999999994,0.054,-0.024,-0.5100000000000007,1,103,1
823142,2026-05-05,-0.3499999999999996,0.1700000000000001,0.0119999999999999,-0.2999999999999998,-5.200000000000003,-0.0969999999999999,-0.006,-1.5,1,92,0
823227,2026-05-05,-0.48,-0.1900000000000001,0.0089999999999999,-0.56,-35.300000000000004,-0.065,0.0799999999999999,-1.63,1,95,0
822985,2026-05-06,-1.64,-0.31,0.087,-0.71,-23.2,-0.006,0.017,-0.4000000000000003,1,96,1
823063,2026-05-06,-1.3699999999999992,-0.28,-0.0249999999999999,-1.93,-21.4,0.118,-0.028,0.33,1,99,0
824198,2026-05-06,1.8100000000000005,0.7000000000000001,-0.081,3.62,-51.8,0.0789999999999999,-0.077,0.1499999999999999,1,100,0
823226,2026-05-06,2.4700000000000006,0.3400000000000001,-0.066,3.68,-18.8,-0.0999999999999999,0.0799999999999999,-2.23,1,95,0
824036,2026-05-06,-0.5999999999999996,0.01,0.0169999999999999,-3.03,-22.599999999999994,-0.042,-0.012,-1.04,1,101,1
823141,2026-05-06,-0.5699999999999998,-0.01,0.032,0.27,-19.0,-0.0969999999999999,-0.1119999999999999,-1.42,1,92,1
824282,2026-05-06,0.4599999999999995,0.3700000000000001,0.0559999999999999,0.4699999999999997,4.699999999999996,0.041,0.0319999999999999,0.3800000000000008,1,98,0
823470,2026-05-06,-2.06,-0.4700000000000001,0.063,-4.800000000000001,16.700000000000003,-0.048,-0.0779999999999999,0.33,1,102,1
823872,2026-05-06,0.5700000000000003,0.01,0.106,2.14,-2.0999999999999943,-0.042,-0.045,-1.33,1,96,0
822740,2026-05-06,0.3200000000000003,0.03,-0.02,1.54,-5.600000000000001,-0.1089999999999999,-0.003,-0.6200000000000001,1,100,1
823550,2026-05-06,-1.33,0.1200000000000001,0.0149999999999999,-1.5200000000000005,-17.999999999999993,0.253,0.066,3.71,1,99,0
824683,2026-05-06,-1.12,-0.1500000000000001,0.0,0.6200000000000001,17.6,0.0749999999999999,0.025,1.0599999999999996,1,100,1
824118,2026-05-06,1.41,-0.07,0.0829999999999999,-0.79,-28.90000000000001,0.138,-0.0239999999999999,1.92,1,104,0
824361,2026-05-06,0.79,0.55,-0.052,1.0999999999999996,-8.799999999999997,0.135,0.0839999999999999,1.08,1,112,0
825091,2026-05-06,0.2399999999999997,0.14,-0.064,-0.3500000000000001,10.399999999999991,0.061,-0.0959999999999999,-0.08,1,103,0
823551,2026-05-07,0.1099999999999998,0.04,-0.091,2.8000000000000003,-20.0,0.2289999999999999,0.101,3.31,1,99,1
822741,2026-05-07,-1.92,-0.5399999999999998,0.139,-4.11,-10.6,-0.0499999999999999,-0.003,0.1299999999999999,1,100,1
824117,2026-05-07,-0.7699999999999996,-0.0499999999999998,0.006,1.4500000000000002,-35.099999999999994,0.0869999999999999,0.0239999999999999,1.25,1,104,0
824681,2026-05-07,0.5,-0.3699999999999999,0.062,0.3700000000000001,19.599999999999994,0.0339999999999999,-0.025,0.6399999999999997,1,100,1
824362,2026-05-07,1.4999999999999996,0.1599999999999999,-0.154,1.4600000000000004,-4.099999999999994,0.083,0.0889999999999999,0.25,1,112,1
825090,2026-05-07,1.0700000000000005,0.1899999999999999,-0.036,-0.7299999999999995,11.799999999999995,-0.0439999999999999,-0.0959999999999999,-0.54,1,103,0
823467,2026-05-07,1.1000000000000003,0.4300000000000001,-0.04,1.86,16.10000000000001,-0.016,-0.054,0.7300000000000004,1,102,0
823870,2026-05-07,-2.51,-0.2199999999999999,0.123,-2.65,9.1,-0.0569999999999999,-0.038,-1.25,1,96,1
824767,2026-05-07,-0.6499999999999999,0.1399999999999999,-0.1,0.8900000000000001,-8.5,0.0439999999999999,0.008,0.96,1,107,0
823306,2026-05-07,-0.6200000000000001,-0.31,-0.002,1.58,-13.300000000000004,-0.042,-0.0859999999999999,0.0,1,95,0
824522,2026-05-08,0.3799999999999999,-0.1300000000000001,-0.011,-1.6899999999999995,-23.200000000000003,0.052,-0.039,0.54,1,106,0
823466,2026-05-08,-0.8499999999999996,0.01,0.017,-0.56,29.099999999999994,-0.02,0.0169999999999999,-0.04,1,102,0
824846,2026-05-08,-1.6799999999999995,-0.27,0.07,-2.839999999999999,-8.100000000000001,-0.072,-0.0789999999999999,-0.0700000000000002,1,100,0
822822,2026-05-08,-0.4500000000000002,0.1899999999999999,0.081,1.26,35.7,-0.0139999999999999,-0.0579999999999999,0.33,1,101,1
824768,2026-05-08,-0.3899999999999997,0.05,0.037,-1.13,5.600000000000001,0.024,0.008,0.7700000000000005,1,107,1
823871,2026-05-08,2.71,0.69,-0.14,3.18,21.800000000000004,-0.009,-0.087,-1.31,1,96,0
824443,2026-05-08,-0.4199999999999999,-0.26,0.021,-1.81,-7.800000000000004,0.003,0.006,0.0700000000000002,1,97,1
824116,2026-05-08,-0.2099999999999999,0.2099999999999999,0.0769999999999999,0.2599999999999998,-26.9,0.068,0.012,1.0599999999999996,1,104,1
824607,2026-05-08,0.2499999999999995,0.24,-0.0069999999999999,0.08,-10.799999999999995,-0.023,-0.021,-0.08,1,99,0
823794,2026-05-08,-1.0199999999999998,-0.27,0.19,-2.3800000000000003,16.799999999999997,-0.237,-0.069,-1.510000000000001,1,99,1
822904,2026-05-08,2.02,0.4399999999999999,-0.066,3.08,23.0,-0.145,-0.03,-2.64,1,102,0
825088,2026-05-08,1.7000000000000002,0.1,-0.103,-0.8700000000000001,13.300000000000011,-0.002,-0.002,0.2599999999999998,1,103,0
823303,2026-05-08,1.1899999999999995,0.4599999999999999,0.0739999999999999,0.9500000000000002,3.199999999999996,-0.082,-0.0729999999999999,-0.5,1,95,0
823957,2026-05-08,1.4500000000000002,0.1499999999999999,-0.0199999999999999,2.9,-13.799999999999995,-0.047,-0.012,-0.33,1,98,1
823225,2026-05-08,1.42,-0.07,0.0219999999999999,2.4799999999999995,2.199999999999996,-0.0849999999999999,0.0439999999999999,-1.9399999999999995,1,95,1
822820,2026-05-09,-1.4000000000000004,-0.32,0.0779999999999999,-4.44,34.2,-0.025,0.007,0.27,1,101,1
824847,2026-05-09,-1.46,-0.08,0.03,-3.8,-4.1000000000000085,-0.122,-0.004,-0.2700000000000004,1,100,0
824523,2026-05-09,-0.6499999999999999,-0.1999999999999999,0.0749999999999999,-1.67,-23.200000000000003,-0.035,-0.027,-0.6499999999999999,1,106,1
823869,2026-05-09,-0.7699999999999996,-0.3399999999999998,-0.0189999999999999,2.4300000000000006,17.0,-0.068,-0.025,-1.77,1,96,1
823468,2026-05-09,-1.1100000000000003,-0.2299999999999999,0.054,-2.6099999999999994,50.7,-0.038,-0.0789999999999999,-0.1500000000000003,1,102,1
824444,2026-05-09,1.81,0.1799999999999999,-0.069,1.4699999999999998,1.5,-0.0209999999999999,-0.0559999999999999,-0.2299999999999995,1,97,0
822905,2026-05-09,-0.6200000000000001,-0.01,0.0229999999999999,-2.31,15.299999999999995,-0.15,-0.03,-2.71,1,102,1
